campaign_id,date,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd
C00704,05-04-2024,Display,North,Mobile,Gen X,Traffic,155966,1705,1.09,2200.88,50,2.93,48.15,181,30,10,4763.74
C00705,19-03-2025,Video,South,Mobile,Gen Z,Leads,-11152,6823,-61.18,11370.77,428,6.27,24.33,112,24,6.39,14892.11
C00706,10-03-2025,Email,Central,CTV,Gen Z,Sales,74894,2869,3.83,1707.92,209,7.28,45.39,39,31,8.05,20544.94
C00707,01-04-2024,Affiliate,South,CTV,Millennials,Awareness,141544,3125,2.21,2085.85,109,3.49,54.63,150,43,8.21,12165.4
C00708,13-09-2024,Search,East,Desktop,Millennials,Sales,125713,4769,3.79,11265.87,329,6.9,56.68,117,28,5.18,24666.5
C00709,02-05-2024,Affiliate,Central,Tablet,Gen X,Leads,108188,1275,1.18,1050.11,59,4.63,31.53,181,30,7.8,6465.64
C00710,12-08-2024,Social,North,Mobile,Boomers,App Installs,93023,1703,1.83,2586.09,81,4.76,59.75,289,27,6.43,5955.31
C00711,16-09-2025,Email,West,Desktop,Gen Z,Leads,57511,1603,2.79,1189.6,90,5.61,60.8,152,40,8.12,5783.93
C00712,12-05-2024,Search,West,Mobile,Gen X,App Installs,87097,3756,4.31,3103.94,325,8.65,32.18,242,46,7.09,37240.32
C00713,26-12-2025,Video,South,Mobile,Gen Z,Traffic,257092,8373,3.26,15793.9,0,0,30.6,189,18,7.19,0
C00714,13-06-2024,Social,East,Mobile,Boomers,Awareness,88951,1467,1.65,1992.66,50,3.41,67.03,195,18,4.98,4575.21
C00715,21-07-2025,Display,West,CTV,Boomers,Leads,261605,4089,1.56,2391.21,73,1.79,50.86,249,26,6.08,5255.34
C00716,17-04-2025,Search,Central,CTV,Millennials,Leads,116802,4850,4.15,12301.84,427,8.8,42.21,109,37,7.03,43617.63
C00717,06-09-2025,Video,East,Desktop,Boomers,Awareness,253268,8554,3.38,7977.36,713,8.34,40.87,154,24,7.7,51405.78
C00718,21-06-2025,Display,West,CTV,Gen X,Traffic,139898,2457,1.76,1494.72,122,4.97,15.47,59,51,6.01,12916.74
C00719,03-07-2024,Display,Central,Mobile,Millennials,Awareness,118824,1158,0.97,1394.39,29,2.5,60.61,154,23,6.03,1401.64
C00720,03-03-2025,Search,East,CTV,Millennials,App Installs,131008,3662,2.8,9727.53,365,9.97,34.85,136,24,4.91,30565.11
C00721,08-02-2025,Search,West,CTV,Boomers,App Installs,103354,5624,5.44,9223.86,312,5.55,40.74,142,36,7,15655.58
C00722,24-09-2025,Social,West,Tablet,Gen Z,Sales,121450,,1.98,2619.76,110,4.59,,10,37,,13368.14
C00723,26-05-2025,Affiliate,North,Desktop,Gen Z,Sales,84788,2034,2.4,1850.11,50,2.46,31.88,106,47,4.54,2760.47
C00724,18-04-2025,Social,South,Desktop,Millennials,Traffic,103268,2302,2.23,1903.35,31,1.35,56.26,74,31,6.68,2877.09
C00725,21-10-2025,Search,West,Mobile,Boomers,Traffic,178440,6860,3.84,15658.73,498,7.26,84.78,191,37,7.58,18855.15
C00726,07-07-2025,Affiliate,South,Tablet,Gen X,Awareness,83022,1700,2.05,1524.37,84,4.94,48.77,278,29,6.44,7189.5
C00727,25-04-2025,Search,West,CTV,Gen X,Leads,131409,4696,3.57,7487.21,196,4.17,42.84,136,44,5.18,16528.11
C00728,07-08-2024,Email,West,Mobile,Boomers,Awareness,62057,2209,3.56,1072.73,128,5.79,45.11,149,37,4.7,5298.07
C00729,25-08-2025,Video,South,Desktop,Gen Z,Awareness,244237,4785,1.96,7859.25,345,7.21,34.48,220,27,8.83,19124.71
C00730,16-10-2025,Email,North,Tablet,Gen X,Sales,58752,1602,2.73,875.26,97,6.05,51.42,176,28,10,9271.98
C00731,03-10-2025,Display,West,CTV,Boomers,Awareness,203666,2261,1.11,2229.8,66,2.92,59.96,95,28,7.17,5657.36
C00732,10-03-2025,Social,East,CTV,Millennials,App Installs,62637,909,1.45,776.71,44,4.84,63.49,217,35,6.87,4121.84
C00733,14-11-2025,Email,West,Mobile,Boomers,Leads,68058,2743,4.03,732.47,152,5.54,70.78,214,23,6.46,12056.68
C00734,15-12-2024,Affiliate,South,Mobile,Boomers,Leads,124462,2154,1.73,911.07,0,0,30.73,243,26,7.59,0
C00735,03-07-2025,Display,North,Tablet,Gen X,Leads,134583,1478,1.1,1353.54,41,2.77,51.12,162,41,7.36,2413.18
C00736,03-06-2024,Display,West,Mobile,Millennials,Traffic,145034,1944,1.34,1769.47,94,4.84,58.17,156,33,4.62,6090.66
C00737,22-03-2024,Display,West,Tablet,Gen X,Sales,97608,0,0,20,2,0,84.94,97,49,6.52,338.49
C00738,16-02-2025,Email,North,Desktop,Boomers,Traffic,83392,3144,3.77,1884.14,362,11.51,59.36,108,31,6.74,30361.49
C00739,09-03-2024,Video,West,Tablet,Gen Z,App Installs,222550,5040,2.26,8041.28,159,3.15,64.68,196,48,9.27,11863.73
C00740,30-08-2025,Social,North,Tablet,Boomers,Traffic,74200,1516,2.04,1284.75,93,6.13,39.3,51,25,6.42,9440.78
C00741,03-11-2024,Email,Central,Mobile,Millennials,Traffic,47328,1570,3.32,611.74,137,8.73,59.37,79,48,3.9,15213.85
C00742,30-06-2025,Social,North,Desktop,Gen Z,Sales,122018,2363,1.94,3104.98,114,4.82,45.01,209,41,7.06,6767.47
C00743,19-04-2024,Search,East,Desktop,Gen X,Leads,107024,6962,6.51,10664.62,442,6.35,66.82,105,40,7.43,32799.65
C00744,29-05-2025,Video,Central,CTV,Gen Z,Awareness,190797,7682,4.03,9301.78,139,1.81,54.07,212,41,8.5,11932.16
C00745,06-07-2025,Social,East,CTV,Boomers,Traffic,88773,1487,1.68,1282.17,49,3.3,79.76,195,34,9.43,5217.04
C00746,18-10-2025,Video,Central,Tablet,Gen X,Traffic,246847,12818,5.19,16770.43,704,5.49,64.71,197,37,8.61,81468.65
C00747,25-12-2024,Display,North,Tablet,Gen Z,Sales,147721,1532,1.04,508.8,0,0,56.93,233,46,8.76,0
C00748,09-03-2025,Search,South,Desktop,Millennials,Traffic,127158,8035,6.32,16818.12,480,5.97,55.01,33,28,5.99,30337.53
C00749,20-09-2025,Affiliate,South,Tablet,Boomers,App Installs,155507,2920,1.88,1762.79,0,0,37.13,5,32,8.26,92.51
C00750,29-01-2024,Search,North,CTV,Millennials,Traffic,124634,3050,2.45,6629.15,166,5.44,49.45,155,23,7.77,9236.12
C00751,23-01-2024,Email,North,Desktop,Gen X,App Installs,42923,1208,2.81,481.77,79,6.54,75.1,35,27,8.01,4671.87
C00752,14-03-2024,Display,East,CTV,Boomers,Leads,196469,,0.89,1303.89,0,0,95,195,39,8.58,0
C00753,24-01-2025,Video,East,Desktop,Boomers,Leads,173611,3667,2.11,4745.83,292,7.96,59.99,11,39,6.01,33334.09
C00754,03-09-2024,Affiliate,Central,CTV,Gen Z,Awareness,72414,1257,1.74,1323.54,39,3.1,53.73,71,22,8.4,2761.08
C00755,31-12-2024,Email,East,Tablet,Gen X,Awareness,112453,,2.52,1156.75,95,3.35,68.16,158,28,6.5,9500.13
C00756,21-08-2024,Video,North,Tablet,Gen X,Leads,224610,6266,2.79,11469.4,323,5.15,54.19,225,43,7.03,24123.04
C00757,25-03-2025,Display,East,Tablet,Millennials,Traffic,123736,991,0.8,718.3,39,3.94,55.91,245,39,6.71,3344.33
C00758,03-03-2025,Email,South,Mobile,Boomers,Leads,50408,1219,2.42,86.97,79,6.48,54.2,229,20,6.72,3993.13
C00759,07-09-2024,Affiliate,South,Mobile,Boomers,Leads,133003,199,0.15,156.57,11,5.53,58.61,163,38,7.49,450.3
C00760,16-09-2024,Display,West,CTV,Boomers,Awareness,201121,1746,0.87,730.7,26,1.49,51.51,162,38,8.34,2547.29
C00761,25-10-2025,Email,Central,Desktop,Gen X,Traffic,48111,2409,5.01,697.99,213,8.84,58.42,229,58,7.77,15730.19
C00762,06-07-2025,Affiliate,Central,CTV,Gen X,App Installs,116047,2381,2.05,3052.02,38,1.6,81.04,127,33,6.22,2100.53
C00763,08-05-2024,Display,South,Desktop,Gen X,Awareness,170796,1465,0.86,1168.42,10,0.68,81.05,286,18,6.91,1015.98
C00764,18-06-2024,Video,South,Tablet,Millennials,Leads,157861,4684,2.97,9161.37,203,4.33,38.41,76,30,6.05,8743.92
C00765,09-07-2024,Affiliate,North,Desktop,Gen X,Traffic,69341,844,1.22,647.6,34,4.03,47.7,129,38,5.38,3269.5
C00766,11-12-2024,Affiliate,East,CTV,Gen X,Leads,139283,2152,1.55,1779.98,149,6.92,35.09,132,29,4,9948.52
C00767,12-03-2025,Display,Central,Tablet,Boomers,Awareness,218215,918,0.42,622.47,12,1.31,81.72,67,40,3.91,1271.35
C00768,02-09-2025,Video,North,Mobile,Boomers,Traffic,225280,6861,3.05,10847.08,,1.72,49.36,137,34,8.56,8829.31
C00769,03-08-2025,Email,North,CTV,Gen X,Sales,55974,2227,3.98,1114.97,176,7.9,49.42,151,27,10,18862.96
C00770,01-09-2024,Search,South,Desktop,Millennials,Leads,134222,8572,6.39,24881.92,783,9.13,62.21,111,34,4.73,84463.01
C00771,13-02-2024,Video,Central,CTV,Millennials,Leads,150803,5655,3.75,7615.82,283,5,53.93,158,29,4.34,19221.5
C00772,04-05-2024,Affiliate,South,Mobile,Boomers,Leads,120029,2042,1.7,1947.52,49,2.4,49.08,236,19,7.33,5215.08
C00773,21-02-2024,Affiliate,South,Tablet,Gen Z,Awareness,59153,1274,2.15,880.05,1,0.08,63.73,222,39,6.31,0
C00774,02-07-2024,Video,East,Desktop,Millennials,App Installs,173472,5675,3.27,7262.04,482,8.49,70.76,177,27,5.19,62150.34
C00775,23-11-2024,Social,West,Mobile,Millennials,App Installs,103978,2225,2.14,2139.2,34,1.53,37.42,194,33,7.46,3495.74
C00776,27-06-2025,Video,West,CTV,Boomers,Sales,216334,4848,2.24,10044.14,217,4.48,48.31,79,25,7.92,21554.9
C00777,30-10-2024,Video,North,Mobile,Millennials,Leads,183045,4662,2.55,6067.82,393,8.43,68.27,136,34,8.01,16177.04
C00778,22-04-2024,Search,East,Desktop,Gen Z,Awareness,139558,7703,5.52,21140.94,568,7.37,49.4,160,44,10,47407.64
C00779,03-09-2024,Affiliate,South,Desktop,Gen X,Leads,78394,904,1.15,849.17,17,1.88,28.94,185,48,8.53,2227.71
C00780,20-10-2025,Social,North,CTV,Gen X,Traffic,124871,2790,2.23,2454.52,200,7.17,33.8,225,30,5.24,8465.3
C00781,19-01-2024,Search,North,Tablet,Gen X,Sales,114278,7091,6.21,14765.51,379,5.34,62.61,120,25,4.87,36012.44
C00782,02-01-2024,Affiliate,Central,Tablet,Boomers,Traffic,123136,2888,2.35,4534.33,216,7.48,60.11,129,28,7.72,19765.78
C00783,04-03-2024,Display,West,Tablet,Millennials,Traffic,245172,1067,0.44,577.45,0,0,49.2,131,29,7.58,0
C00784,21-10-2024,Video,North,Desktop,Millennials,Traffic,172700,6854,3.97,7376.06,672,9.8,61.06,181,59,7.36,64419.82
C00785,08-10-2024,Social,North,Desktop,Gen Z,Leads,98295,2724,2.77,4200.53,64,2.35,40.89,211,26,5.92,4885.49
C00786,13-04-2025,Affiliate,North,CTV,Gen X,App Installs,102016,1727,1.69,1445.05,120,6.95,41.8,170,37,7.44,11242.19
C00787,06-12-2024,Email,North,Mobile,Gen Z,Awareness,83742,3427,4.09,2477.52,321,9.37,75.13,316,32,8.1,14099.17
C00788,11-02-2025,Search,North,CTV,Boomers,Sales,152906,10779,7.05,21024.99,556,5.16,60.52,138,44,3.92,38276.18
C00789,07-03-2024,Search,Central,Tablet,Boomers,Traffic,134825,5088,3.77,9453.29,242,4.76,71.06,225,25,9.03,17511.59
C00790,19-11-2024,Social,North,Tablet,Boomers,Awareness,116431,4064,3.49,5292.93,279,6.87,46.79,132,41,6.39,23583.96
C00791,07-04-2024,Affiliate,Central,Tablet,Millennials,Sales,101141,1353,1.34,760.45,61,4.51,28.57,73,35,7.33,6170.76
C00792,17-02-2024,Search,Central,Mobile,Gen X,Awareness,157962,8270,5.24,12335.43,507,6.13,43.15,85,39,6.4,39312.92
C00793,14-12-2025,Search,West,Desktop,Millennials,Leads,116135,,5.59,6054.21,562,8.66,52.69,204,32,,50541.65
C00794,23-12-2024,Email,South,Tablet,Boomers,Leads,43658,1677,3.84,446.57,141,8.41,40.58,206,18,6.78,11880.97
C00795,27-04-2024,Social,North,CTV,Millennials,Sales,135301,3142,2.32,4435.57,160,5.09,54.97,217,42,5.78,9182.98
C00796,24-09-2024,Display,South,Mobile,Gen Z,Awareness,247127,1471,0.6,878.49,22,1.5,68.49,25,39,5.31,1549.55
C00797,27-11-2024,Search,Central,CTV,Millennials,Awareness,161288,8168,5.06,25131.64,600,7.35,84.72,138,45,10,63488.02
C00798,01-12-2024,Email,North,Mobile,Gen X,Traffic,96917,3605,3.72,2417.65,388,10.76,58.52,68,40,5.5,29233.94
C00799,24-11-2025,Video,East,Tablet,Boomers,Awareness,241245,8576,3.55,6461.69,375,4.37,52.82,186,48,8.28,28696.5
C00800,21-03-2024,Search,South,Mobile,Gen X,Leads,134938,6825,5.06,12466.7,391,5.73,73.81,185,29,5.38,23493.38
C00801,30-11-2024,Affiliate,East,CTV,Gen Z,Awareness,91771,1626,1.77,,93,5.72,51.93,184,32,6.52,9124.62
C00802,04-12-2025,Search,North,Desktop,Millennials,Leads,165896,8981,5.41,14420.39,444,4.94,41.73,127,27,6.11,23198.65
C00803,27-06-2024,Display,West,Tablet,Gen Z,Leads,153577,1094,0.71,706.56,22,2.01,55.79,247,27,7.64,1557.65
C00804,03-03-2025,Display,South,Mobile,Boomers,Sales,226487,2666,1.18,1090.06,3,0.11,63.85,132,46,7.69,224.43
C00805,27-03-2024,Video,East,CTV,Boomers,Sales,162960,3755,2.3,6789.72,221,5.89,40,107,21,5.88,16789.7
C00806,27-04-2025,Affiliate,South,Mobile,Millennials,Awareness,71811,1124,1.57,615.86,45,4,59.04,213,39,5.71,3991.68
C00807,20-06-2025,Social,North,CTV,Boomers,App Installs,131958,2052,1.56,3058.39,114,5.56,15.67,92,18,6.32,12047.24
C00808,21-11-2025,Affiliate,West,Desktop,Boomers,Leads,68294,1357,1.99,742.66,48,3.54,60.25,111,35,6.97,3879.38
C00809,10-09-2024,Email,North,Desktop,Boomers,Sales,84244,4681,5.56,994.42,407,8.69,47.84,155,34,8.16,39806.55
C00810,30-04-2024,Search,West,CTV,Gen Z,Awareness,122978,4840,3.94,10774.15,226,4.67,35.54,180,39,7.88,25409.36
C00811,27-02-2024,Display,East,Mobile,Millennials,Leads,106786,1904,1.78,599.9,7,0.37,36.06,144,40,10,819.38
C00812,21-04-2024,Email,Central,Mobile,Boomers,Traffic,71434,1747,2.45,1143.04,135,7.73,59.4,101,42,7.37,13838.2
C00813,09-12-2025,Video,East,CTV,Millennials,App Installs,247600,9460,3.82,21465.5,147,1.55,32.18,181,42,9.42,12726.51
C00814,22-02-2024,Email,North,Mobile,Millennials,App Installs,37192,1087,2.92,256.99,104,9.57,55.15,193,20,5.53,8242.13
C00815,22-03-2024,Video,West,Desktop,Gen Z,Sales,234710,6664,2.84,13008.86,229,3.44,,207,27,6.41,20655.19
C00816,23-10-2024,Display,South,Tablet,Gen X,Awareness,126723,2040,1.61,829.17,86,4.22,75.97,173,36,4.87,8168.58
C00817,20-08-2024,Email,South,CTV,Boomers,Traffic,89540,2718,3.04,882.79,148,5.45,54.74,233,23,,17112.44
C00818,26-08-2025,Search,West,CTV,Boomers,Awareness,113785,4524,3.98,6464.53,227,5.02,38.09,160,50,8.33,22530.62
C00819,22-10-2024,Video,West,Tablet,Gen Z,Sales,124741,3693,2.96,6510.66,122,3.3,43.42,208,46,5.23,7934.32
C00820,05-10-2024,Affiliate,North,Mobile,Boomers,Sales,86483,769,0.89,1218.93,24,3.12,36.95,267,43,4.69,2016.88
C00821,10-04-2024,Search,Central,Mobile,Gen Z,App Installs,90116,5644,6.26,14702.69,235,4.16,60.44,42,18,4.96,34018.02
C00822,08-10-2025,Email,East,Desktop,Boomers,Leads,6955,365,5.25,134.19,29,7.95,61.25,81,37,7.28,2812.54
C00823,21-12-2025,Display,North,Desktop,Boomers,Leads,249551,2317,0.93,965.36,5,0.22,76.44,142,44,7.88,25.06
C00824,02-01-2025,Email,Central,CTV,Gen X,Sales,59172,1362,2.3,357.48,153,11.23,33.27,140,18,7.47,17615
C00825,08-12-2024,Search,North,Desktop,Gen Z,Leads,139868,6845,4.89,12129.13,404,5.9,43.93,149,19,5.25,48796.1
C00826,23-01-2024,Display,East,Tablet,Gen Z,Awareness,120956,677,0.56,590.44,23,3.4,40.07,142,46,5.68,1489.58
C00827,15-08-2024,Social,West,Desktop,Boomers,Awareness,112123,1766,1.58,3809.12,53,3,51.5,187,36,6.37,3929.13
C00828,13-03-2024,Display,Central,Desktop,Millennials,Awareness,190480,1241,0.65,1143.03,10,0.81,46.14,132,43,5.44,1265.38
C00829,18-04-2025,Video,South,CTV,Millennials,Leads,234477,5039,2.15,6547.38,338,6.71,63.86,42,30,4.86,8791.48
C00830,19-11-2025,Search,West,Mobile,Gen Z,Sales,50631,2395,4.73,4682.6,205,8.56,28.72,129,50,6.39,19323.85
C00831,25-05-2025,Video,Central,Desktop,Boomers,Awareness,-28248,9018,-31.92,15599.36,269,2.98,50.86,60,38,8.29,5069.18
C00832,07-12-2025,Email,North,CTV,Boomers,App Installs,80060,4089,5.11,1912.45,332,8.12,31.95,187,47,9.21,30026.7
C00833,07-05-2025,Social,Central,Desktop,Millennials,Awareness,96284,1853,1.92,3028.01,71,3.83,66.11,149,20,8.77,1656.2
C00834,14-05-2025,Video,Central,Tablet,Boomers,Sales,170976,5773,3.38,9167.84,365,6.32,67.6,132,35,6.93,43126.04
C00835,01-01-2024,Email,South,Tablet,Boomers,Leads,49673,1848,3.72,976.37,94,5.09,,234,29,9.81,6601.33
C00836,02-09-2025,Display,West,Desktop,Millennials,Sales,134067,857,0.64,602.56,25,2.92,24.14,218,41,6.99,2796.66
C00837,17-05-2025,Email,Central,Tablet,Gen X,App Installs,46859,2455,5.24,1618.63,90,3.67,52.8,148,27,7.33,7669.02
C00838,25-10-2025,Affiliate,South,Desktop,Millennials,App Installs,69103,1079,1.56,748.42,34,3.15,19.37,100,42,6.18,2341.08
C00839,26-08-2024,Affiliate,East,Tablet,Millennials,Traffic,111685,2655,2.38,2438.13,35,1.32,57.73,229,38,8.02,2844.79
C00840,10-08-2024,Email,Central,Tablet,Gen Z,Leads,66849,2909,4.35,1902.23,264,9.08,62.13,112,27,6.31,24848.43
C00841,11-01-2024,Email,West,CTV,Gen X,Sales,67877,3197,4.71,1437.28,278,8.7,62.71,84,32,7.92,21123.63
C00842,26-11-2024,Search,Central,Mobile,Gen Z,Sales,160666,8586,5.34,7269.36,960,11.18,32.01,243,37,8.14,89858.79
C00843,17-05-2024,Social,North,Mobile,Millennials,Leads,103692,2438,2.35,,0,0,20.16,153,24,3.92,0
C00844,18-11-2025,Social,East,Tablet,Millennials,Awareness,57303,917,1.6,964.08,56,6.11,70.57,145,35,6.67,7946.42
C00845,27-01-2024,Affiliate,East,Desktop,Gen Z,Leads,97732,962,0.98,1035.42,14,1.46,32.77,94,33,7.27,1577.81
C00846,22-02-2025,Video,North,Desktop,Boomers,Traffic,202761,4559,2.25,7190.81,245,5.37,67.07,129,31,6.8,22492.74
C00847,07-10-2024,Email,East,Mobile,Boomers,Sales,-5156,1712,-33.2,748.87,126,7.36,42.37,38,28,7.6,11503.24
C00848,08-01-2024,Video,East,Mobile,Gen Z,Leads,240625,5581,2.32,7074.5,303,5.43,29.79,10,28,5.42,45825.45
C00849,01-04-2024,Social,Central,CTV,Millennials,Leads,128077,3095,2.42,3828.14,90,2.91,31.22,195,32,6.42,9795.83
C00850,15-10-2025,Email,Central,Desktop,Millennials,Leads,81637,2956,3.62,337.34,270,9.13,33.21,61,18,10,16243.15
C00851,28-12-2025,Video,South,Mobile,Millennials,Traffic,167670,4567,2.72,7168.75,189,4.14,52.77,201,33,6.38,20105.87
C00852,05-02-2025,Affiliate,Central,Mobile,Boomers,Awareness,77031,1123,1.46,766.34,30,2.67,68.63,228,34,8.93,2224.42
C00853,16-11-2024,Video,East,Tablet,Millennials,Traffic,170127,4578,2.69,8457.3,257,5.61,79.94,167,29,8.65,19941.09
C00854,14-05-2025,Email,East,Mobile,Gen X,Sales,54526,2277,4.18,1105.11,179,7.86,49.59,80,43,8.63,17447.08
C00855,14-10-2025,Affiliate,South,Mobile,Millennials,Leads,38304,758,1.98,326.16,11,1.45,51.05,269,35,5.35,1491.71
C00856,13-12-2025,Email,North,Tablet,Boomers,App Installs,86134,2319,2.69,995.96,267,11.51,59.63,185,33,3.98,23150.03
C00857,23-03-2024,Email,East,Mobile,Gen X,App Installs,15681,501,3.19,216.05,40,7.98,55.07,143,33,6.29,2716.83
C00858,02-03-2024,Social,South,Mobile,Millennials,Sales,112218,3362,3,3273.3,49,1.46,34.57,299,30,8.94,4440.62
C00859,02-03-2024,Email,Central,CTV,Gen Z,Leads,33465,1664,4.97,1269.48,133,7.99,45.21,238,28,9.04,6324.55
C00860,26-10-2025,Social,South,Tablet,Gen X,Leads,116909,2906,2.49,5567.28,112,3.85,57.87,102,24,6.73,4712.17
C00861,14-03-2025,Display,South,CTV,Gen Z,Awareness,246859,3162,1.28,1784.7,77,2.44,51.78,256,19,8.39,4314.33
C00862,04-10-2024,Affiliate,East,CTV,Millennials,App Installs,84549,2085,2.47,1963.13,0,0,62.77,228,29,6.9,295.78
C00863,04-02-2024,Email,South,Mobile,Gen X,Sales,57315,2086,3.64,159.01,257,12.32,33.34,136,39,4.72,23272.92
C00864,17-03-2025,Search,West,Tablet,Gen X,Awareness,86016,4601,5.35,10745.41,0,0,30.14,47,36,4.02,83.69
C00865,13-10-2025,Email,East,CTV,Boomers,Awareness,42757,1037,2.43,771,91,8.78,68.71,5,24,,10537.21
C00866,09-08-2025,Display,South,Tablet,Gen Z,Awareness,185001,2440,1.32,1906.19,131,5.37,30.54,201,49,7.48,7506.4
C00867,18-03-2025,Social,Central,Mobile,Gen Z,Traffic,92462,2461,2.66,3125.62,119,4.84,64.3,262,44,6.26,12131.53
C00868,10-01-2024,Affiliate,South,CTV,Gen Z,Traffic,67993,1886,2.77,1400.16,12,0.64,41.56,191,35,9.03,1029.56
C00869,30-05-2025,Email,West,Mobile,Millennials,Awareness,41696,1433,3.44,613.44,99,6.91,52.98,114,18,5.4,8052.34
C00870,03-02-2024,Video,East,Mobile,Gen Z,Awareness,217642,3137,1.44,2882.74,159,5.07,41.88,206,25,5.25,13324.5
C00871,29-12-2024,Search,South,Tablet,Gen Z,App Installs,136061,6646,4.88,6670.58,478,7.19,49.18,97,37,7.01,27112.48
C00872,05-04-2025,Social,East,CTV,Boomers,Sales,114795,,2.22,4336.69,79,3.1,55.11,56,40,4.43,6409.98
C00873,21-01-2024,Affiliate,West,CTV,Gen X,Awareness,45191,1077,2.38,822.8,43,3.99,58.74,179,42,6.63,2641.82
C00874,16-08-2024,Video,North,Mobile,Gen Z,App Installs,241549,8052,3.33,11732.34,599,7.44,47.29,219,47,7.58,36239.98
C00875,08-07-2024,Search,North,Tablet,Gen Z,Leads,98719,4596,4.66,9949.77,467,10.16,53.81,199,26,6.18,23398.04
C00876,17-10-2024,Affiliate,East,Mobile,Gen X,Sales,61621,974,1.58,1015.75,46,4.72,76.71,209,45,5.23,3719.29
C00877,23-09-2025,Video,West,Mobile,Boomers,Traffic,253948,5732,2.26,6150.94,298,5.2,46.62,201,34,6.74,41832.55
C00878,20-03-2025,Email,South,Desktop,Boomers,App Installs,81050,3617,4.46,1814.16,285,7.88,37.58,156,22,5.89,32797.61
C00879,20-07-2025,Display,South,Tablet,Gen X,Awareness,267301,3254,1.22,2479.6,0,0,61.4,204,39,6.81,0
C00880,21-08-2025,Email,Central,Desktop,Gen Z,Awareness,64099,1765,2.75,566.46,65,3.68,66.72,155,20,8.65,3871.19
C00881,01-01-2025,Search,Central,CTV,Gen Z,Leads,113137,4313,3.81,11074.27,229,5.31,80.67,199,23,6.95,17177.12
C00882,21-01-2025,Social,East,Desktop,Boomers,App Installs,76230,1679,2.2,942.18,108,6.43,30.6,178,35,6.74,11956.27
C00883,02-04-2025,Social,South,Desktop,Millennials,App Installs,-31714,1741,-5.49,3218.63,49,2.81,44.62,290,35,6.4,5163.14
C00884,03-10-2024,Display,South,Mobile,Millennials,App Installs,113510,633,0.56,729.52,5,0.79,68.81,242,36,5.92,0
C00885,25-11-2025,Search,Central,CTV,Gen Z,Leads,99979,5474,5.48,8483.33,52,0.95,72.77,183,26,5.75,5811.1
C00886,26-07-2024,Affiliate,North,Tablet,Gen Z,Traffic,113404,1399,1.23,1814.71,54,3.86,54.56,187,34,6.13,4555.39
C00887,23-09-2024,Affiliate,Central,CTV,Gen X,Leads,68656,1804,2.63,2936.88,0,0,51.2,76,26,8.96,0
C00888,10-08-2025,Social,South,Mobile,Gen X,App Installs,101702,2865,2.82,4793.36,104,3.63,37.8,187,37,5.23,8902.07
C00889,30-07-2024,Search,South,Tablet,Boomers,Sales,119780,6021,5.03,8499.51,293,4.87,64.61,54,46,8.43,13366.57
C00890,16-10-2025,Display,Central,Tablet,Millennials,App Installs,199909,1736,0.87,2272.81,93,5.36,43.85,106,35,6.14,4944.43
C00891,01-10-2024,Email,East,Tablet,Boomers,Traffic,33176,1453,4.38,283.04,52,3.58,64.78,69,18,4.95,2067.36
C00892,21-03-2025,Search,East,Desktop,Millennials,Sales,146376,7822,5.34,13115.89,770,9.84,42.1,149,34,7.36,39539.77
C00893,26-10-2025,Display,East,Desktop,Gen X,Sales,122284,823,0.67,384.03,,0,-17.04,171,43,4.35,301.77
C00894,23-08-2025,Video,West,Tablet,Gen X,Sales,234171,4968,2.12,9303.26,372,7.49,63.3,118,25,6.97,33040.41
C00895,06-01-2024,Email,North,Desktop,Gen Z,Leads,61704,,2.92,597.73,152,8.43,70.54,38,45,7.88,7937.37
C00896,14-10-2025,Social,Central,Desktop,Gen X,Awareness,108850,1974,1.81,3204.03,29,1.47,69.73,281,31,6.62,2654.86
C00897,15-09-2024,Affiliate,North,Mobile,Gen Z,App Installs,89708,1134,1.26,1527.81,21,1.85,66.57,186,32,8.2,2130.04
C00898,10-10-2024,Email,West,Desktop,Gen Z,App Installs,63807,2595,4.07,1084.39,264,10.17,46.82,182,32,10,16716.07
C00899,23-06-2024,Display,Central,CTV,Millennials,Leads,149185,2169,1.45,695.86,36,1.66,60.86,228,25,6.47,1624.36
C00900,08-11-2025,Video,South,Tablet,Millennials,Sales,248999,5858,2.35,8768.42,239,4.08,58.81,134,36,3.26,11781.77
C00901,23-12-2025,Email,Central,Mobile,Boomers,Leads,97532,3705,3.8,1821.49,165,4.45,47.63,219,25,8.02,5756.23
C00902,08-11-2025,Email,North,Desktop,Millennials,App Installs,42047,2476,5.89,445.56,64,2.58,22.68,75,31,7.01,7194.18
